date,code,name,type,detail,amount,category
2026-08-10,605399,晨光新材,大宗交易,"成交价 9.68,折溢率 -0.12%,买方 中信证券股份有限公司镇江分公司",2420000.0,产业资本
2026-08-10,688361,中科飞测,大宗交易,"成交价 359.55,折溢率 -0.01%,买方 中国中金财富证券有限公司深圳中金大厦证券营业部",5393300.0,产业资本
2026-08-10,301308,江波龙,大宗交易,"成交价 375.0,折溢率 -0.09%,买方 申万宏源证券有限公司上海徐汇区宜山路证券营业部",15375000.0,产业资本
2026-08-10,688545,兴福电子,大宗交易,"成交价 89.34,折溢率 -0.01%,买方 机构专用",13401000.0,产业资本
2026-08-10,688479,友车科技,大宗交易,"成交价 26.86,折溢率 -0.19%,买方 西南证券股份有限公司重庆互联网分公司",29599700.0,产业资本
2026-08-10,603011,合锻智能,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到20%的前五只证券;龙虎榜净买 -0.7亿,-66989943.76,游资
2026-08-10,688479,友车科技,大宗交易,"成交价 26.86,折溢率 -0.19%,买方 西南证券股份有限公司重庆互联网分公司",44399600.0,产业资本
2026-08-10,688503,聚和材料,大宗交易,"成交价 75.89,折溢率 +0.02%,买方 广发证券股份有限公司上海盈港东路证券营业部",19997000.0,产业资本
2026-08-10,688361,中科飞测,大宗交易,"成交价 359.55,折溢率 -0.01%,买方 华福证券股份有限公司杭州五星路证券营业部",14382000.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 机构专用",2074100.0,产业资本
2026-08-10,688757,胜科纳米,大宗交易,"成交价 32.06,折溢率 -0.01%,买方 中国银河证券股份有限公司南京江东中路证券营业部",2003800.0,产业资本
2026-08-10,600397,江钨装备,龙虎榜,上榜:有价格涨跌幅限制的日价格振幅达到15%的前五只证券;龙虎榜净买 -0.9亿,-94277310.57,游资
2026-08-10,688615,合合信息,大宗交易,"成交价 104.0,折溢率 -0.15%,买方 长城证券股份有限公司深圳福华路证券营业部",17741500.0,产业资本
2026-08-10,301273,瑞晨环保,大宗交易,"成交价 29.01,折溢率 -0.23%,买方 机构专用",2030700.0,产业资本
2026-08-10,603225,新凤鸣,大宗交易,"成交价 18.73,折溢率 -0.06%,买方 国海证券股份有限公司机构席位",4682500.0,产业资本
2026-08-10,603619,中曼石油,大宗交易,"成交价 21.15,折溢率 -0.08%,买方 机构专用",9094500.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 机构专用",2025000.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 机构专用",2025000.0,产业资本
2026-08-10,603912,佳力图,大宗交易,"成交价 6.99,折溢率 -0.09%,买方 国泰海通证券股份有限公司上海嘉定区德园路证券营业部",18174000.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 机构专用",2025000.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 长城证券股份有限公司总部",2162600.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 中信证券股份有限公司总部(非营业场所)",5111600.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 机构专用",2025000.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 中信证券股份有限公司徐州建国西路证券营业部",3047300.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 广发证券股份有限公司总部",4724300.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 国海证券股份有限公司机构席位",5013300.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 甬兴证券有限公司宁波分公司",2064300.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 机构专用",2025000.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 机构专用",2025000.0,产业资本
2026-08-10,603700,宁水集团,大宗交易,"成交价 10.35,折溢率 -0.12%,买方 长城证券股份有限公司杭州南大街证券营业部",8505600.0,产业资本
2026-08-10,603912,佳力图,大宗交易,"成交价 6.99,折溢率 -0.09%,买方 世纪证券有限责任公司宁波分公司",9786000.0,产业资本
2026-08-10,603619,中曼石油,大宗交易,"成交价 21.15,折溢率 -0.08%,买方 瑞银证券有限责任公司上海花园石桥路证券营业部",14805000.0,产业资本
2026-08-10,301273,瑞晨环保,大宗交易,"成交价 29.01,折溢率 -0.23%,买方 机构专用",2320800.0,产业资本
2026-08-10,688105,诺唯赞,大宗交易,"成交价 20.77,折溢率 -0.10%,买方 中信证券股份有限公司徐州建国西路证券营业部",2000200.0,产业资本
2026-08-10,301273,瑞晨环保,大宗交易,"成交价 29.01,折溢率 -0.23%,买方 机构专用",4003400.0,产业资本
2026-08-10,688361,中科飞测,大宗交易,"成交价 359.55,折溢率 -0.01%,买方 中信建投证券股份有限公司总部",35955000.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 中信证券股份有限公司上海世博馆路证券营业部",2074100.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 机构专用",2025000.0,产业资本
2026-08-10,301312,智立方,大宗交易,"成交价 59.59,折溢率 -0.10%,买方 中信证券股份有限公司上海浦东新区东方路证券营业部",2085700.0,产业资本
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 机构专用",2025000.0,产业资本
2026-08-10,603559,中通国脉,大宗交易,"成交价 8.93,折溢率 -0.02%,买方 开源证券股份有限公司西安第一分公司",4465000.0,产业资本
2026-08-10,301312,智立方,大宗交易,"成交价 59.59,折溢率 -0.10%,买方 机构专用",2383600.0,产业资本
2026-08-10,002900,哈三联,龙虎榜,上榜:日换手率达到20%的前5只证券;龙虎榜净买 -0.3亿,-32774556.0,游资
2026-08-10,688361,中科飞测,大宗交易,"成交价 359.55,折溢率 -0.01%,买方 方正证券股份有限公司总部",35955000.0,产业资本
2026-08-10,000636,风华高科,龙虎榜,上榜:日振幅值达到15%的前5只证券;龙虎榜净买 4.2亿,420037061.81,游资
2026-08-10,301051,信濠光电,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到30%的证券;龙虎榜净买 0.2亿,19599385.49,游资
2026-08-10,301552,科力装备,龙虎榜,上榜:日涨幅达到15%的前5只证券;龙虎榜净买 0.1亿,13401574.42,游资
2026-08-10,301583,托伦斯,龙虎榜,上榜:日换手率达到30%的前5只证券;龙虎榜净买 1.5亿,148749886.52,游资
2026-08-10,301677,欣兴工具,龙虎榜,上榜:日换手率达到30%的前5只证券;龙虎榜净买 -0.0亿,-4117798.51,游资
2026-08-10,600272,开开实业,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 -0.0亿,-1139762.78,游资
2026-08-10,600327,大东方,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券;龙虎榜净买 0.1亿,9425442.92,游资
2026-08-10,600363,联创光电,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券;龙虎榜净买 -1.7亿,-168826423.3,游资
2026-08-10,300534,陇神戎发,龙虎榜,上榜:日换手率达到30%的前5只证券;龙虎榜净买 0.2亿,17480034.58,游资
2026-08-10,603758,秦安股份,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 0.0亿,2002607.7,游资
2026-08-10,600698,湖南天雁,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券;龙虎榜净买 0.2亿,15078248.32,游资
2026-08-10,603102,百合股份,龙虎榜,上榜:有价格涨跌幅限制的日价格振幅达到15%的前五只证券;龙虎榜净买 -0.1亿,-8231048.0,游资
2026-08-10,603228,景旺电子,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 -5.4亿,-538193278.48,游资
2026-08-10,603269,海鸥股份,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 0.1亿,14119510.22,游资
2026-08-10,600449,宁夏建材,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券;龙虎榜净买 -0.3亿,-26789580.0,游资
2026-08-10,603407,长裕集团,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到20%的前五只证券;龙虎榜净买 -0.9亿,-86618509.36,游资
2026-08-10,920159,农大科技,回购,回购进度:实施中;已回购 0.0亿,501175.18,产业资本
2026-08-10,301080,百普赛斯,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到30%的证券;龙虎榜净买 -0.6亿,-56594374.14,游资
2026-08-10,603538,美诺华,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到20%的前五只证券;龙虎榜净买 -0.3亿,-32114191.77,游资
2026-08-10,603459,红板科技,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到20%的前五只证券;龙虎榜净买 0.6亿,58185816.1800001,游资
2026-08-10,601700,风范股份,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到20%的前五只证券;龙虎榜净买 1.4亿,135524277.7,游资
2026-08-10,688758,赛分科技,大宗交易,"成交价 29.21,折溢率 -0.01%,买方 中信建投证券股份有限公司总部",14605000.0,产业资本
2026-08-10,600984,建设机械,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券;龙虎榜净买 0.1亿,8828010.90000001,游资
2026-08-10,000779,甘咨询,龙虎榜,上榜:日跌幅偏离值达到7%的前5只证券;龙虎榜净买 -0.1亿,-5521204.0,游资
2026-08-10,920117,龙鑫智能,龙虎榜,上榜:当日换手率达到20%的前5只股票;龙虎榜净买 -0.3亿,-29403392.88,游资
2026-08-10,600815,厦工股份,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券;龙虎榜净买 0.3亿,34949876.81,游资
2026-08-10,300246,宝莱特,龙虎榜,上榜:日跌幅达到15%的前5只证券;龙虎榜净买 -0.1亿,-11554726.2,游资
2026-08-10,002721,金一文化,龙虎榜,上榜:日跌幅偏离值达到7%的前5只证券;龙虎榜净买 -0.4亿,-38696660.55,游资
2026-08-10,000506,招金黄金,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 0.5亿,45652673.12,游资
2026-08-10,920176,维琪科技,龙虎榜,上榜:当日换手率达到20%的前5只股票;龙虎榜净买 0.1亿,6020691.03,游资
2026-08-10,300862,蓝盾光电,龙虎榜,上榜:日涨幅达到15%的前5只证券;龙虎榜净买 0.1亿,10308705.78,游资
2026-08-10,002194,武汉凡谷,龙虎榜,上榜:日跌幅偏离值达到7%的前5只证券;龙虎榜净买 -0.4亿,-40982635.92,游资
2026-08-10,603668,天马科技,大宗交易,"成交价 9.83,折溢率 -0.10%,买方 机构专用",2025000.0,产业资本
2026-08-10,002667,*ST威领,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 -0.3亿,-31890095.28,游资
2026-08-10,000566,海南海药,龙虎榜,上榜:日换手率达到20%的前5只证券;龙虎榜净买 -0.4亿,-39027053.13,游资
2026-08-10,002354,天娱数科,龙虎榜,上榜:日换手率达到20%的前5只证券;龙虎榜净买 -2.9亿,-294184501.37,游资
2026-08-10,002631,德尔未来,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 0.1亿,5700355.67999998,游资
2026-08-10,002842,翔鹭钨业,龙虎榜,上榜:日涨幅偏离值达到7%的前5只证券;龙虎榜净买 2.0亿,196163545.52,游资
2026-08-10,002739,儒意电影,龙虎榜,上榜:日涨幅偏离值达到7%的前5只证券;龙虎榜净买 0.9亿,93217516.98,游资
2026-08-10,002792,通宇通讯,龙虎榜,上榜:日跌幅偏离值达到7%的前5只证券;龙虎榜净买 0.8亿,75689224.97,游资
2026-08-10,002762,金发拉比,龙虎榜,上榜:日跌幅偏离值达到7%的前5只证券;龙虎榜净买 -0.1亿,-9097877.0,游资
2026-08-10,003032,传智教育,龙虎榜,上榜:日换手率达到20%的前5只证券;龙虎榜净买 -0.3亿,-25398776.38,游资
2026-08-10,001258,立新能源,龙虎榜,上榜:日涨幅偏离值达到7%的前5只证券;龙虎榜净买 1.7亿,165534878.62,游资
2026-08-10,300139,晓程科技,龙虎榜,上榜:日换手率达到30%的前5只证券;龙虎榜净买 0.0亿,4342737.51000005,游资
2026-08-10,301312,智立方,大宗交易,"成交价 59.59,折溢率 -0.10%,买方 机构专用",7150800.0,产业资本
2026-08-10,900915,ST中路B,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券;龙虎榜净买 0.0亿,122155.24,游资
2026-08-10,600721,百花医药,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 -0.6亿,-58832335.88,游资
2026-08-10,603797,联泰环保,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券;龙虎榜净买 0.1亿,10803236.32,游资
2026-08-10,002717,*ST岭南,大宗交易,"成交价 0.93,折溢率 -0.09%,买方 华鑫证券有限责任公司北京工体东路证券营业部",465000.0,产业资本
2026-08-10,002717,*ST岭南,大宗交易,"成交价 0.93,折溢率 -0.09%,买方 华鑫证券有限责任公司北京工体东路证券营业部",465000.0,产业资本
2026-08-10,002717,*ST岭南,大宗交易,"成交价 0.93,折溢率 -0.09%,买方 华鑫证券有限责任公司北京工体东路证券营业部",465000.0,产业资本
2026-08-10,000952,广济药业,大宗交易,"成交价 5.45,折溢率 -0.12%,买方 方正证券股份有限公司宁波人民路证券营业部",3488000.0,产业资本
2026-08-10,600892,大晟文化,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券;龙虎榜净买 -0.2亿,-21348992.0,游资
2026-08-10,300498,温氏股份,大宗交易,"成交价 10.85,折溢率 -0.23%,买方 中国中金财富证券有限公司云浮新兴东堤北路证券营业部",2712500.0,产业资本
2026-08-10,300576,容大感光,大宗交易,"成交价 32.07,折溢率 -0.02%,买方 金元证券股份有限公司深圳海德三道证券营业部",6000300.0,产业资本
2026-08-10,300763,锦浪科技,大宗交易,"成交价 59.0,折溢率 -0.05%,买方 光大证券股份有限公司上海人民北路证券营业部",11800000.0,产业资本
2026-08-10,688775,影石创新,大宗交易,"成交价 132.07,折溢率 -0.01%,买方 机构专用",15848400.0,产业资本
2026-08-10,300836,佰奥智能,大宗交易,"成交价 40.18,折溢率 -0.19%,买方 浙商证券股份有限公司上海安顺路证券营业部",20455600.0,产业资本
2026-08-10,300836,佰奥智能,大宗交易,"成交价 40.18,折溢率 -0.19%,买方 浙商证券股份有限公司上海安顺路证券营业部",16779200.0,产业资本
2026-08-10,300308,中际旭创,大宗交易,"成交价 864.58,折溢率 +0.00%,买方 机构专用",19885300.0,产业资本
2026-08-10,605336,*ST帅电,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 -0.1亿,-12061603.4,游资
2026-08-10,000923,河钢资源,大宗交易,"成交价 15.32,折溢率 +0.00%,买方 国投证券股份有限公司深圳益田路证券营业部",5031100.0,产业资本
2026-08-10,000591,太阳能,大宗交易,"成交价 4.48,折溢率 +0.00%,买方 机构专用",20384000.0,产业资本
2026-08-10,001221,悍高集团,大宗交易,"成交价 39.54,折溢率 -0.01%,买方 中信证券股份有限公司北京呼家楼证券营业部",9885000.0,产业资本
2026-08-10,688073,毕得医药,龙虎榜,上榜:有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券;龙虎榜净买 0.7亿,72576533.38,游资
2026-08-10,002717,*ST岭南,大宗交易,"成交价 0.93,折溢率 -0.09%,买方 华鑫证券有限责任公司北京工体东路证券营业部",465000.0,产业资本
2026-08-10,300750,宁德时代,大宗交易,"成交价 393.87,折溢率 +0.00%,买方 机构专用",307218600.0,产业资本
2026-08-10,001388,信通电子,大宗交易,"成交价 22.34,折溢率 -0.12%,买方 浙商证券股份有限公司江苏分公司",2234000.0,产业资本
2026-08-10,002109,ST兴化,大宗交易,"成交价 2.61,折溢率 +0.00%,买方 开源证券股份有限公司西安高新分公司",1305000.0,产业资本
2026-08-10,002634,*ST棒杰,大宗交易,"成交价 4.55,折溢率 +0.02%,买方 东方证券股份有限公司上海黄浦区中华路证券营业部",2275000.0,产业资本
2026-08-10,000032,深桑达A,大宗交易,"成交价 13.32,折溢率 -0.08%,买方 广发证券股份有限公司石家庄裕华东路证券营业部",2198600.0,产业资本
2026-08-10,300836,佰奥智能,大宗交易,"成交价 40.4,折溢率 -0.19%,买方 东方证券股份有限公司上海浦东新区银城中路证券营业部",37442700.0,产业资本
2026-08-10,300761,立华股份,大宗交易,"成交价 14.87,折溢率 -0.23%,买方 中国银河证券股份有限公司上海浦东新区上南路证券营业部",8178500.0,产业资本
2026-08-10,688080,映翰通,回购,回购进度:董事会预案;已回购 —,,产业资本
2026-08-10,688203,海正生材,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券;龙虎榜净买 0.2亿,23144293.25,游资
2026-08-10,688137,近岸蛋白,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券;龙虎榜净买 0.2亿,15222118.49,游资
2026-08-10,688813,泰金新能,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到30%的前五只证券;龙虎榜净买 -0.4亿,-43645450.07,游资
2026-08-10,920038,森合高科,龙虎榜,上榜:当日换手率达到20%的前5只股票;龙虎榜净买 -0.1亿,-6687410.6,游资
2026-08-10,920222,益坤电气,龙虎榜,上榜:当日换手率达到20%的前5只股票;龙虎榜净买 -0.2亿,-16692350.61,游资
2026-08-10,920193,吉和昌,龙虎榜,上榜:当日换手率达到20%的前5只股票;龙虎榜净买 0.1亿,5513534.84,游资
2026-08-10,688046,药康生物,龙虎榜,上榜:有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券;龙虎榜净买 -1.5亿,-148346153.06,游资
2026-08-10,000032,深桑达A,大宗交易,"成交价 13.32,折溢率 -0.08%,买方 东方财富证券股份有限公司拉萨东环路第二证券营业部",5328000.0,产业资本
2026-08-10,301357,北方长龙,龙虎榜,上榜:日涨幅达到15%的前5只证券;龙虎榜净买 -0.7亿,-73985907.3,游资
2026-08-10,600449,宁夏建材,回购,回购进度:董事会预案;已回购 —,,产业资本
2026-08-10,688130,晶华微,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券;龙虎榜净买 -0.0亿,-1141259.29,游资
2026-08-10,300932,三友联众,回购,回购进度:完成实施;已回购 0.4亿,40003847.13,产业资本
2026-08-10,301520,万邦医药,龙虎榜,上榜:日换手率达到30%的前5只证券;龙虎榜净买 -0.1亿,-8171578.80000001,游资
2026-08-10,002580,圣阳股份,龙虎榜,上榜:日涨幅偏离值达到7%的前5只证券;龙虎榜净买 1.2亿,123629150.83,游资
2026-08-10,603381,永臻股份,回购,回购进度:实施中;已回购 0.0亿,4963400.0,产业资本
2026-08-10,001221,悍高集团,大宗交易,"成交价 39.54,折溢率 -0.01%,买方 中信证券华南股份有限公司江门启超大道证券营业部",9885000.0,产业资本
2026-08-10,000981,山子高科,大宗交易,"成交价 2.96,折溢率 +0.00%,买方 国泰海通证券股份有限公司宁波民安东路证券营业部",1154400.0,产业资本
2026-08-10,301273,瑞晨环保,大宗交易,"成交价 29.01,折溢率 -0.23%,买方 华泰证券股份有限公司广州天河城证券营业部",2030700.0,产业资本
2026-08-10,300775,三角防务,大宗交易,"成交价 21.7,折溢率 -0.02%,买方 西部证券股份有限公司江阴滨江东路证券营业部",20836300.0,产业资本
2026-08-10,000032,深桑达A,大宗交易,"成交价 13.32,折溢率 -0.08%,买方 兴业证券股份有限公司上海锦康路证券营业部",6660000.0,产业资本
2026-08-11,001258,立新能源,龙虎榜,上榜:日涨幅偏离值达到7%的前5只证券;龙虎榜净买 0.2亿,20712602.26,游资
2026-08-11,002202,金风科技,龙虎榜,上榜:日跌幅偏离值达到7%的前5只证券;龙虎榜净买 -1.7亿,-170042667.67,游资
2026-08-11,600988,赤峰黄金,龙虎榜,上榜:有价格涨跌幅限制的日价格振幅达到15%的前五只证券;龙虎榜净买 -3.9亿,-391915865.56,游资
2026-08-11,000802,北京文化,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 -1.0亿,-99510401.8,游资
2026-08-11,000859,国风新材,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 0.7亿,70761700.02,游资
2026-08-11,002248,华东数控,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 1.5亿,153609641.2,游资
2026-08-11,002329,皇氏集团,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 0.1亿,6328123.55,游资
2026-08-11,002141,贤丰控股,龙虎榜,上榜:日换手率达到20%的前5只证券;龙虎榜净买 -1.6亿,-164716884.24,游资
2026-08-11,000820,神雾节能,龙虎榜,上榜:日换手率达到20%的前5只证券;龙虎榜净买 -0.0亿,-2166121.0,游资
2026-08-11,002580,圣阳股份,龙虎榜,上榜:日换手率达到20%的前5只证券;龙虎榜净买 -0.4亿,-36248775.12,游资
2026-08-11,000725,京东方A,大宗交易,"成交价 5.91,折溢率 +0.00%,买方 华泰证券股份有限公司福建分公司",5910000.0,产业资本
2026-08-11,002552,宝鼎科技,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 -1.1亿,-106328242.28,游资
2026-08-11,002900,哈三联,龙虎榜,上榜:日换手率达到20%的前5只证券;龙虎榜净买 -0.5亿,-46493012.0,游资
2026-08-11,000779,甘咨询,龙虎榜,上榜:日涨幅偏离值达到7%的前5只证券;龙虎榜净买 -1.1亿,-109966293.59,游资
2026-08-11,920023,*ST田野,大宗交易,"成交价 2.48,折溢率 +0.31%,买方 申万宏源证券有限公司重庆中山一路证券营业部",496000.0,产业资本
2026-08-11,300534,陇神戎发,龙虎榜,上榜:日换手率达到30%的前5只证券;龙虎榜净买 -0.6亿,-59356878.98,游资
2026-08-11,300426,华智数媒,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到30%的证券;龙虎榜净买 0.3亿,33719025.5,游资
2026-08-11,000338,潍柴动力,大宗交易,"成交价 31.14,折溢率 +0.00%,买方 机构专用",63989600.0,产业资本
2026-08-11,000032,深桑达A,大宗交易,"成交价 13.05,折溢率 -0.11%,买方 国泰海通证券股份有限公司上海浦东新区福山路证券营业部",4187300.0,产业资本
2026-08-11,002229,鸿博股份,龙虎榜,上榜:日涨幅偏离值达到7%的前5只证券;龙虎榜净买 1.0亿,99509339.59,游资
2026-08-11,002437,誉衡药业,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 0.4亿,44674366.17,游资
2026-08-11,002667,*ST威领,龙虎榜,上榜:日跌幅偏离值达到7%的前5只证券;龙虎榜净买 -0.7亿,-66863216.0,游资
2026-08-11,301550,斯菱智驱,龙虎榜,上榜:日涨幅达到15%的前5只证券;龙虎榜净买 0.6亿,58792735.34,游资
2026-08-11,301529,福赛科技,龙虎榜,上榜:日涨幅达到15%的前5只证券;龙虎榜净买 0.0亿,4043778.72,游资
2026-08-11,002631,德尔未来,龙虎榜,上榜:日跌幅偏离值达到7%的前5只证券;龙虎榜净买 0.2亿,19189606.6,游资
2026-08-11,002990,盛视科技,龙虎榜,上榜:日跌幅偏离值达到7%的前5只证券;龙虎榜净买 -0.5亿,-52449021.0,游资
2026-08-11,301583,托伦斯,龙虎榜,上榜:日换手率达到30%的前5只证券;龙虎榜净买 -0.1亿,-10697339.94,游资
2026-08-11,301717,超纯应材,龙虎榜,上榜:无价格涨跌幅限制的证券;龙虎榜净买 10.8亿,1079526943.26,游资
2026-08-11,600162,香江控股,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 0.5亿,51534656.07,游资
2026-08-11,600272,开开实业,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到20%的前五只证券;龙虎榜净买 -0.1亿,-10593069.15,游资
2026-08-11,600449,宁夏建材,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券;龙虎榜净买 -0.4亿,-39039609.27,游资
2026-08-11,600611,大众交通,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券;龙虎榜净买 0.8亿,80081050.73,游资
2026-08-11,600664,哈药股份,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到20%的前五只证券;龙虎榜净买 3.0亿,304122952.46,游资
2026-08-11,600667,太极实业,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券;龙虎榜净买 2.8亿,283556485.07,游资
2026-08-11,301566,达利凯普,龙虎榜,上榜:日换手率达到30%的前5只证券;龙虎榜净买 1.3亿,129362473.79,游资
2026-08-11,600683,京投发展,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 -0.1亿,-13149484.0,游资
2026-08-11,600833,第一医药,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 -0.1亿,-6709218.43000001,游资
2026-08-11,601872,招商轮船,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券;龙虎榜净买 -0.0亿,-4770006.73000002,游资
2026-08-11,603137,恒尚节能,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 0.2亿,21123808.79,游资
2026-08-11,603158,腾龙股份,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券;龙虎榜净买 -0.4亿,-36699163.0,游资
2026-08-11,300862,蓝盾光电,龙虎榜,上榜:日涨幅达到15%的前5只证券;龙虎榜净买 0.1亿,13792290.4,游资
2026-08-11,603188,亚邦股份,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 -0.1亿,-9362542.0,游资
2026-08-11,300164,通源石油,龙虎榜,上榜:日换手率达到30%的前5只证券;龙虎榜净买 0.5亿,52766654.48,游资
2026-08-11,002353,杰瑞股份,大宗交易,"成交价 144.39,折溢率 +0.00%,买方 机构专用",16469100.0,产业资本
2026-08-11,603284,林平发展,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到20%的前五只证券;龙虎榜净买 0.3亿,26839833.65,游资
2026-08-11,301520,万邦医药,龙虎榜,上榜:日涨幅达到15%的前5只证券;龙虎榜净买 1.9亿,186850048.47,游资
2026-08-11,600730,*ST高科,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券;龙虎榜净买 0.0亿,4227675.7,游资
2026-08-11,003032,传智教育,龙虎榜,上榜:日换手率达到20%的前5只证券;龙虎榜净买 0.1亿,11876339.9,游资
2026-08-11,301308,江波龙,回购,回购进度:董事会预案;已回购 —,,产业资本
2026-08-11,000032,深桑达A,大宗交易,"成交价 13.05,折溢率 -0.11%,买方 广发证券股份有限公司石家庄裕华东路证券营业部",3915000.0,产业资本
